"Unique.ID","Samp.ID","Sampling.date","year","month","day","Taxon.name","Abundance"
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.07.1986","01.07.1986",1986,7,1,"BAETIS MELANONYX",50
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.07.1986","01.07.1986",1986,7,1,"BAETIS MUTICUS",5
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.07.1986","01.07.1986",1986,7,1,"CHIRONOMUS RIPARIUS",5
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.07.1986","01.07.1986",1986,7,1,"CRENOBIA ALPINA",45
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.07.1986","01.07.1986",1986,7,1,"CRICOTOPUS SYLVESTRIS",15
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.07.1986","01.07.1986",1986,7,1,"ATHERICIDAE GEN. SP.",5
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.07.1986","01.07.1986",1986,7,1,"LIMONIIDAE GEN. SP.",15
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.07.1986","01.07.1986",1986,7,1,"DUGESIA GONOCEPHALA",10
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.07.1986","01.07.1986",1986,7,1,"EISENIELLA TETRAEDRA",15
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.07.1986","01.07.1986",1986,7,1,"EUKIEFFERIELLA GRACEI",5
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.07.1986","01.07.1986",1986,7,1,"HYDROPSYCHE INSTABILIS",5
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.07.1986","01.07.1986",1986,7,1,"ISOPERLA GRAMMATICA",5
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.07.1986","01.07.1986",1986,7,1,"LUMBRICUS RUBELLUS",5
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.07.1986","01.07.1986",1986,7,1,"MACROPELOPIA SP.",80
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.07.1986","01.07.1986",1986,7,1,"MESENCHYTRAEUS ARMATUS",5
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.07.1986","01.07.1986",1986,7,1,"OECISMUS MONEDULA SSP.",25
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.07.1986","01.07.1986",1986,7,1,"PERLA MARGINATA",10
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.07.1986","01.07.1986",1986,7,1,"PHILOPOTAMUS MONTANUS SSP.",5
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.07.1986","01.07.1986",1986,7,1,"POTAMOPHYLAX SP.",5
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.07.1986","01.07.1986",1986,7,1,"PROTONEMURA SP.",5
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.07.1986","01.07.1986",1986,7,1,"STENELMIS SP.",80
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.07.1986","01.07.1986",1986,7,1,"STENOPHYLAX SP.",10
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.07.1986","01.07.1986",1986,7,1,"STYLODRILUS SP.",30
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.07.1986","01.07.1986",1986,7,1,"TONNOIRIELLA SP.",75
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.07.1987","01.07.1987",1987,7,1,"BAETIS MELANONYX",15
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.07.1987","01.07.1987",1987,7,1,"BAETIS MUTICUS",5
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.07.1987","01.07.1987",1987,7,1,"CERACLEA SP.",10
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.07.1987","01.07.1987",1987,7,1,"CHEUMATOPSYCHE LEPIDA",115
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.07.1987","01.07.1987",1987,7,1,"SIMULIUM CRYOPHILUM",35
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.07.1987","01.07.1987",1987,7,1,"CRENOBIA ALPINA",20
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.07.1987","01.07.1987",1987,7,1,"LIMONIIDAE GEN. SP.",10
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.07.1987","01.07.1987",1987,7,1,"DUGESIA GONOCEPHALA",5
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.07.1987","01.07.1987",1987,7,1,"ECDYONURUS SP.",5
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.07.1987","01.07.1987",1987,7,1,"EISENIELLA TETRAEDRA",5
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.07.1987","01.07.1987",1987,7,1,"EPHEMERELLA SP.",5
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.07.1987","01.07.1987",1987,7,1,"HYDRACHNIDIA GEN. SP.",470
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.07.1987","01.07.1987",1987,7,1,"HYDROPSYCHE TABACARUI",15
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.07.1987","01.07.1987",1987,7,1,"LEUCTRA SP.",1
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.07.1987","01.07.1987",1987,7,1,"OECISMUS MONEDULA SSP.",10
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.07.1987","01.07.1987",1987,7,1,"PHILOPOTAMUS MONTANUS SSP.",15
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.07.1987","01.07.1987",1987,7,1,"PROTONEMURA SP.",5
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.07.1987","01.07.1987",1987,7,1,"RHITHROGENA SP.",15
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.07.1987","01.07.1987",1987,7,1,"RHYACOPHILA VULGARIS-GR.",5
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.07.1987","01.07.1987",1987,7,1,"RHYACOPHILA MOCSARYI SSP.",5
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.07.1987","01.07.1987",1987,7,1,"STENELMIS SP.",15
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.07.1987","01.07.1987",1987,7,1,"TONNOIRIELLA SP.",60
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.08.1997","01.08.1997",1997,8,1,"BAETIS ALPINUS",245
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.08.1997","01.08.1997",1997,8,1,"BAETIS RHODANI",29
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.08.1997","01.08.1997",1997,8,1,"BRACHYPTERA SP.",2
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.08.1997","01.08.1997",1997,8,1,"CHEUMATOPSYCHE LEPIDA",1
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.08.1997","01.08.1997",1997,8,1,"CRENOBIA ALPINA",1
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.08.1997","01.08.1997",1997,8,1,"CRICOTOPUS BICINCTUS",2
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.08.1997","01.08.1997",1997,8,1,"DENDROCOELUM LACTEUM",1
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.08.1997","01.08.1997",1997,8,1,"DICROTENDIPES NERVOSUS",1
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.08.1997","01.08.1997",1997,8,1,"ATHERICIDAE GEN. SP.",1
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.08.1997","01.08.1997",1997,8,1,"DRUSUS SP.",9
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.08.1997","01.08.1997",1997,8,1,"DUGESIA GONOCEPHALA",12
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.08.1997","01.08.1997",1997,8,1,"ECDYONURUS SP.",4
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.08.1997","01.08.1997",1997,8,1,"EINFELDIA LONGIPES",2
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.08.1997","01.08.1997",1997,8,1,"EPHEMERELLA MUCRONATA",1
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.08.1997","01.08.1997",1997,8,1,"FRIDERICIA SP.",1
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.08.1997","01.08.1997",1997,8,1,"GYRAULUS LAEVIS",1
