"Unique.ID","Samp.ID","Sampling.date","year","month","day","Taxon.name","Abundance"
"ESP_058_MZB_LO_1","ESP_058_MZB_LO_1-20.08.2008","20.08.2008",2008,8,20,"ASELLIDAE GEN. SP.",1
"ESP_058_MZB_LO_1","ESP_058_MZB_LO_1-20.08.2008","20.08.2008",2008,8,20,"BAETIDAE GEN. SP.",908
"ESP_058_MZB_LO_1","ESP_058_MZB_LO_1-20.08.2008","20.08.2008",2008,8,20,"CAENIDAE GEN. SP.",1105
"ESP_058_MZB_LO_1","ESP_058_MZB_LO_1-20.08.2008","20.08.2008",2008,8,20,"CALOPTERYGIDAE GEN. SP.",1
"ESP_058_MZB_LO_1","ESP_058_MZB_LO_1-20.08.2008","20.08.2008",2008,8,20,"CHIRONOMIDAE GEN. SP.",2182
"ESP_058_MZB_LO_1","ESP_058_MZB_LO_1-20.08.2008","20.08.2008",2008,8,20,"COENAGRIONIDAE GEN. SP.",2
"ESP_058_MZB_LO_1","ESP_058_MZB_LO_1-20.08.2008","20.08.2008",2008,8,20,"CORIXIDAE GEN. SP.",884
"ESP_058_MZB_LO_1","ESP_058_MZB_LO_1-20.08.2008","20.08.2008",2008,8,20,"DREISSENA POLYMORPHA",1655
"ESP_058_MZB_LO_1","ESP_058_MZB_LO_1-20.08.2008","20.08.2008",2008,8,20,"EMPIDIDAE GEN. SP.",3
"ESP_058_MZB_LO_1","ESP_058_MZB_LO_1-20.08.2008","20.08.2008",2008,8,20,"GAMMARIDAE GEN. SP.",1
"ESP_058_MZB_LO_1","ESP_058_MZB_LO_1-20.08.2008","20.08.2008",2008,8,20,"GERRIDAE GEN. SP.",10
"ESP_058_MZB_LO_1","ESP_058_MZB_LO_1-20.08.2008","20.08.2008",2008,8,20,"GLOSSIPHONIIDAE GEN. SP.",1
"ESP_058_MZB_LO_1","ESP_058_MZB_LO_1-20.08.2008","20.08.2008",2008,8,20,"HEPTAGENIIDAE GEN. SP.",1
"ESP_058_MZB_LO_1","ESP_058_MZB_LO_1-20.08.2008","20.08.2008",2008,8,20,"HYDRACHNIDIA GEN. SP.",524
