"Site ID","Sampling date","eqr","eqc"
3,"16.05.2002",0.86897657,"2"
3,"10.10.2002",0.849789701,"3"
3,"15.04.2003",0.86920325,"2"
3,"02.10.2003",0.861562251,"3"
3,"11.05.2004",0.83418967,"3"
3,"02.11.2004",0.850282924,"3"
3,"26.04.2007",0.89725469,"2"
3,"20.09.2007",0.919665862,"2"
3,"08.05.2008",0.935416295,"2"
3,"03.10.2008",0.918221339,"2"
3,"06.04.2009",0.945930772,"2"
3,"16.09.2009",0.95488225,"2"
3,"12.04.2010",0.932247111,"2"
3,"07.10.2010",0.938586947,"2"
3,"17.03.2011",0.948680816,"2"
3,"05.10.2011",1.014603252,"1"
3,"04.05.2012",0.991406375,"1"
3,"19.09.2012",0.998923556,"1"
3,"23.04.2013",1.034987531,"1"
3,"04.09.2013",0.968421347,"1"
3,"30.04.2014",1.024436459,"1"
3,"19.09.2014",0.983456739,"1"
3,"22.04.2015",0.980898903,"1"
3,"08.09.2015",0.96854082,"1"
3,"14.04.2016",0.987610307,"1"
3,"06.10.2016",1.014100063,"1"
3,"19.05.2017",1.015588252,"1"
3,"26.09.2017",0.988850503,"1"
3,"09.05.2018",0.980098778,"1"
3,"10.10.2018",0.990392747,"1"
3,"24.04.2019",0.979596046,"1"
7,"25.04.2002",0.516764605,"5"
7,"03.10.2002",0.648838461,"4"
7,"05.04.2005",0.551792465,"5"
7,"13.10.2005",0.521408279,"5"
7,"18.04.2006",0.542089611,"5"
7,"29.09.2006",0.569526884,"5"
7,"29.05.2007",0.595348307,"5"
7,"04.10.2007",0.681317089,"4"
7,"25.03.2008",0.732594951,"3"
7,"13.10.2008",0.717276943,"4"
7,"29.04.2009",0.744919378,"3"
7,"14.09.2009",0.731874288,"3"
7,"26.03.2012",0.770250332,"3"
7,"06.11.2012",0.852743766,"3"
7,"26.04.2016",0.848516356,"3"
7,"24.09.2016",0.77480019,"3"
7,"28.09.2020",0.799153829,"3"
8,"05.04.2005",0.546554417,"5"
8,"13.10.2005",0.653669545,"5"
8,"18.04.2006",0.630082928,"4"
8,"29.09.2006",0.568594666,"5"
8,"29.05.2007",0.589017814,"5"
8,"04.10.2007",0.706878648,"5"
8,"22.05.2008",0.668637946,"5"
8,"28.09.2020",0.637741548,"4"
19,"09.04.2013",1.007867305,"1"
19,"18.09.2013",1.008929802,"1"
19,"22.03.2016",0.972177851,"2"
19,"26.10.2016",0.973073332,"1"
19,"23.05.2017",0.954627199,"2"
19,"30.10.2017",0.950872869,"2"
19,"24.04.2018",1.004660052,"1"
19,"19.11.2018",0.931061294,"2"
19,"07.05.2019",0.943060237,"2"
19,"09.04.2021",1.055252276,"2"
19,"27.10.2021",1.031971961,"1"
19,"11.04.2022",1.014575905,"1"
19,"01.09.2022",1.042389749,"1"
22,"24.04.2013",1.007488816,"2"
22,"11.09.2013",1.059256073,"1"
22,"15.05.2015",0.983638781,"1"
22,"10.09.2015",1.020585989,"1"
22,"13.05.2016",1.002318246,"1"
22,"05.10.2016",1.065499431,"1"
22,"20.04.2017",0.993634397,"1"
22,"26.09.2017",1.03397374,"1"
22,"30.04.2018",1.047603131,"1"
22,"11.09.2018",0.943939524,"2"
22,"21.05.2019",0.980018407,"1"
22,"15.10.2019",0.968922487,"2"
22,"16.04.2021",1.034344773,"1"
22,"19.10.2021",1.024410999,"1"
22,"02.05.2023",1.022424688,"1"
22,"12.09.2023",1.016441288,"1"
22,"16.05.2024",1.018837944,"1"
22,"12.09.2024",0.977157838,"1"
23,"11.05.2004",0.812693391,"3"
23,"10.11.2004",0.9159757,"2"
23,"17.05.2007",0.941006347,"2"
23,"10.09.2007",0.842771008,"3"
23,"08.05.2012",0.924092355,"2"
23,"11.10.2012",0.843937182,"3"
23,"23.04.2015",0.895248209,"2"
23,"15.10.2015",0.846360457,"3"
23,"26.04.2018",0.94280239,"2"
23,"01.10.2018",0.849441953,"3"
25,"02.05.2002",0.995952458,"1"
25,"01.10.2002",1.040730087,"1"
25,"18.03.2003",0.987547452,"2"
25,"10.09.2003",0.986596362,"1"
25,"27.04.2004",1.013324957,"1"
25,"28.09.2004",1.005225163,"1"
25,"25.04.2005",1.000512022,"1"
25,"14.09.2005",0.923888253,"2"
25,"09.05.2006",0.99155827,"1"
25,"06.09.2006",1.04170115,"1"
25,"16.04.2007",0.930123279,"2"
25,"14.09.2007",0.989543526,"1"
25,"29.09.2008",1.017305356,"1"
25,"07.05.2009",1.012288948,"1"
25,"05.10.2009",1.032267046,"1"
25,"21.05.2012",0.975876901,"1"
25,"26.10.2012",1.007274435,"1"
25,"05.03.2013",0.964679822,"2"
25,"09.09.2013",1.026062645,"1"
25,"04.04.2014",0.999718338,"1"
25,"26.09.2014",0.961096006,"2"
26,"20.05.2002",0.965649209,"2"
26,"21.10.2002",0.858888758,"3"
26,"21.05.2003",0.954396242,"2"
26,"30.09.2003",0.95422123,"2"
26,"07.05.2004",0.956609376,"2"
26,"06.10.2004",1.045332513,"1"
26,"15.04.2013",0.937545731,"2"
26,"04.09.2013",0.923251964,"2"
26,"16.04.2014",1.010862197,"1"
26,"09.09.2014",1.003717381,"2"
28,"08.05.2012",1.115489521,"2"
28,"23.10.2012",1.035527147,"1"
28,"28.05.2013",1.099213241,"1"
28,"14.11.2013",1.101530051,"1"
28,"11.05.2016",1.097975847,"2"
28,"21.09.2016",1.024089789,"1"
28,"28.05.2019",1.000863269,"1"
28,"29.10.2019",1.083145882,"3"
28,"27.05.2021",1.031277086,"2"
28,"21.09.2021",1.088961364,"1"
28,"18.05.2022",0.956198078,"2"
28,"10.10.2022",1.020108515,"1"
28,"29.04.2023",1.013037755,"2"
28,"24.09.2023",0.99686777,"1"
28,"22.05.2024",0.94584863,"2"
29,"17.05.2002",0.542852643,"5"
29,"11.09.2002",0.65635635,"4"
29,"01.04.2003",0.56278567,"5"
29,"05.09.2003",0.563134712,"5"
29,"18.05.2004",0.532629498,"5"
29,"08.09.2004",0.54050551,"5"
29,"14.05.2013",0.718475424,"4"
29,"23.09.2013",0.686939911,"4"
29,"21.04.2015",0.726594662,"4"
29,"16.09.2015",0.68841113,"4"
29,"01.11.2019",0.815339146,"3"
34,"13.05.2002",0.807568233,"3"
34,"24.10.2002",0.888208867,"2"
34,"04.04.2005",0.873233684,"3"
34,"03.10.2005",0.951411979,"2"
34,"08.05.2008",0.869373884,"2"
34,"23.09.2008",1.003321625,"2"
34,"08.05.2012",0.852615806,"3"
34,"23.10.2012",1.045341986,"1"
34,"21.05.2014",0.946983867,"2"
34,"11.09.2014",0.960766491,"2"
40,"24.04.2002",0.950328445,"2"
40,"12.09.2002",0.896412361,"2"
40,"07.05.2003",0.941102091,"2"
40,"16.09.2003",0.94785601,"2"
40,"31.03.2004",0.928140446,"2"
40,"02.09.2004",0.835839022,"3"
40,"29.04.2005",0.900444123,"2"
40,"09.09.2005",0.947644617,"2"
40,"08.03.2006",0.916679132,"2"
40,"06.09.2006",0.89616646,"2"
