"Site.ID";"Sample.ID";"Sampling.date";"Taxon.name";"Taxon.ID";"Abundance";"Definition.of.abundance.class";"Abundance.class";"Site_ID_Ellen"
"Aa_Niederuster";NA;"13.03.1995";"Ancylus fluviatilis";"4310";10;NA;NA;118000001
"Aa_Niederuster";NA;"13.03.1995";"Asellus aquaticus";"8691";1;NA;NA;118000001
"Aa_Niederuster";NA;"13.03.1995";"Baetis rhodani";"4415";3;NA;NA;118000001
"Aa_Niederuster";NA;"13.03.1995";"Chironomidae Gen. sp.";"4642";10;NA;NA;118000001
"Aa_Niederuster";NA;"13.03.1995";"Dreissena polymorpha";"4999";1;NA;NA;118000001
"Aa_Niederuster";NA;"13.03.1995";"Erpobdella octoculata";"5159";3;NA;NA;118000001
"Aa_Niederuster";NA;"13.03.1995";"Gyraulus sp.";"5359";1;NA;NA;118000001
"Aa_Niederuster";NA;"13.03.1995";"Helobdella stagnalis";"5413";1;NA;NA;118000001
"Aa_Niederuster";NA;"13.03.1995";"Hydropsyche sp.";"5605";3;NA;NA;118000001
"Aa_Niederuster";NA;"13.03.1995";"Limnius volckmari";"18421";1;NA;NA;118000001
"Aa_Niederuster";NA;"13.03.1995";"Lymnaeidae Gen. sp.";"8428";1;NA;NA;118000001
"Aa_Niederuster";NA;"13.03.1995";"Pisidium sp.";"6425";1;NA;NA;118000001
"Aa_Niederuster";NA;"13.03.1995";"Rhyacophila sp.";"6780";1;NA;NA;118000001
"Aa_Niederuster";NA;"13.03.1995";"Simulium ornatum";"7843";10;NA;NA;118000001
"Aa_Niederuster";NA;"11.03.2002";"Asellus aquaticus";"8691";3;NA;NA;118000001
"Aa_Niederuster";NA;"11.03.2002";"Atherix sp.";"4365";1;NA;NA;118000001
"Aa_Niederuster";NA;"11.03.2002";"Baetis rhodani";"4415";40;NA;NA;118000001
"Aa_Niederuster";NA;"11.03.2002";"Chironomidae Gen. sp.";"4642";10;NA;NA;118000001
"Aa_Niederuster";NA;"11.03.2002";"Eiseniella tetraedra";"5075";10;NA;NA;118000001
"Aa_Niederuster";NA;"11.03.2002";"Elmis sp.";"17779";3;NA;NA;118000001
"Aa_Niederuster";NA;"11.03.2002";"Erpobdella octoculata";"5159";10;NA;NA;118000001
"Aa_Niederuster";NA;"11.03.2002";"Gammarus fossarum";"5288";40;NA;NA;118000001
"Aa_Niederuster";NA;"11.03.2002";"Habroleptoides sp.";"9003";1;NA;NA;118000001
"Aa_Niederuster";NA;"11.03.2002";"Hydropsyche sp.";"5605";10;NA;NA;118000001
"Aa_Niederuster";NA;"11.03.2002";"Limnius sp.";"18419";10;NA;NA;118000001
"Aa_Niederuster";NA;"11.03.2002";"Limoniidae Gen. sp.";"8483";1;NA;NA;118000001
"Aa_Niederuster";NA;"11.03.2002";"Rhyacophila sp.";"6780";43;NA;NA;118000001
"Aa_Niederuster";NA;"14.03.2005";"Ancylus fluviatilis";"4310";1;NA;NA;118000001
"Aa_Niederuster";NA;"14.03.2005";"Asellus aquaticus";"8691";40;NA;NA;118000001
"Aa_Niederuster";NA;"14.03.2005";"Baetis rhodani";"4415";10;NA;NA;118000001
"Aa_Niederuster";NA;"14.03.2005";"Chironomidae Gen. sp.";"4642";40;NA;NA;118000001
"Aa_Niederuster";NA;"14.03.2005";"Dreissena polymorpha";"4999";1;NA;NA;118000001
"Aa_Niederuster";NA;"14.03.2005";"Eiseniella tetraedra";"5075";10;NA;NA;118000001
"Aa_Niederuster";NA;"14.03.2005";"Elmis sp.";"17779";10;NA;NA;118000001
"Aa_Niederuster";NA;"14.03.2005";"Erpobdella octoculata";"5159";10;NA;NA;118000001
"Aa_Niederuster";NA;"14.03.2005";"Gammarus fossarum";"5288";3;NA;NA;118000001
"Aa_Niederuster";NA;"14.03.2005";"Hydropsyche sp.";"5605";10;NA;NA;118000001
"Aa_Niederuster";NA;"14.03.2005";"Limnius sp.";"18419";10;NA;NA;118000001
"Aa_Niederuster";NA;"14.03.2005";"Limoniidae Gen. sp.";"8483";10;NA;NA;118000001
"Aa_Niederuster";NA;"14.03.2005";"Lumbriculidae Gen. sp.";"7490";3;NA;NA;118000001
"Aa_Niederuster";NA;"14.03.2005";"Sphaerium sp.";"6886";3;NA;NA;118000001
"Aa_Niederuster";NA;"14.03.2012";"Ancylus fluviatilis";"4310";2;NA;NA;118000001
"Aa_Niederuster";NA;"14.03.2012";"Antocha sp.";"4330";21;NA;NA;118000001
"Aa_Niederuster";NA;"14.03.2012";"Asellus aquaticus";"8691";2;NA;NA;118000001
"Aa_Niederuster";NA;"14.03.2012";"Baetis sp.";"4419";60;NA;NA;118000001
"Aa_Niederuster";NA;"14.03.2012";"Caenis sp.";"4528";1;NA;NA;118000001
"Aa_Niederuster";NA;"14.03.2012";"Chironomidae Gen. sp.";"4642";80;NA;NA;118000001
"Aa_Niederuster";NA;"14.03.2012";"Dina punctata";"4974";3;NA;NA;118000001
"Aa_Niederuster";NA;"14.03.2012";"Dreissena polymorpha";"4999";2;NA;NA;118000001
"Aa_Niederuster";NA;"14.03.2012";"Eiseniella tetraedra";"5075";10;NA;NA;118000001
"Aa_Niederuster";NA;"14.03.2012";"Elmis sp.";"17779";22;NA;NA;118000001
"Aa_Niederuster";NA;"14.03.2012";"Empididae Gen. sp.";"5097";4;NA;NA;118000001
"Aa_Niederuster";NA;"14.03.2012";"Esolus sp.";"17822";1;NA;NA;118000001
"Aa_Niederuster";NA;"14.03.2012";"Gammarus pulex";"5291";3;NA;NA;118000001
"Aa_Niederuster";NA;"14.03.2012";"Gyraulus albus";"5354";1;NA;NA;118000001
"Aa_Niederuster";NA;"14.03.2012";"Hydropsyche sp.";"5605";58;NA;NA;118000001
"Aa_Niederuster";NA;"14.03.2012";"Lepidostoma hirtum";"5723";10;NA;NA;118000001
"Aa_Niederuster";NA;"14.03.2012";"Limnius sp.";"18419";15;NA;NA;118000001
"Aa_Niederuster";NA;"14.03.2012";"Lumbricidae Gen. sp.";"5900";9;NA;NA;118000001
"Aa_Niederuster";NA;"14.03.2012";"Physella acuta";"6396";1;NA;NA;118000001
"Aa_Niederuster";NA;"14.03.2012";"Pisidium sp.";"6425";7;NA;NA;118000001
"Aa_Niederuster";NA;"14.03.2012";"Polycentropus flavomaculatus ssp.";"21659";5;NA;NA;118000001
"Aa_Niederuster";NA;"14.03.2012";"Potamopyrgus antipodarum";"8251";1;NA;NA;118000001
"Aa_Niederuster";NA;"14.03.2012";"Rhyacophila sp.";"6780";11;NA;NA;118000001
"Aa_Niederuster";NA;"14.03.2012";"Simuliidae Gen. sp.";"6842";3;NA;NA;118000001
"Aa_Niederuster";NA;"14.03.2012";"Sphaerium corneum";"6882";3;NA;NA;118000001
"Aa_Niederuster";NA;"14.03.2012";"Stenelmis canaliculata";"18722";12;NA;NA;118000001
"Aa_Niederuster";NA;"14.03.2012";"Gammarus fossarum";"5288";2;NA;NA;118000001
"Aa_Niederuster";NA;"11.04.2013";"Ancylus fluviatilis";"4310";1;NA;NA;118000001
"Aa_Niederuster";NA;"11.04.2013";"Antocha sp.";"4330";36;NA;NA;118000001
"Aa_Niederuster";NA;"11.04.2013";"Asellus aquaticus";"8691";15;NA;NA;118000001
"Aa_Niederuster";NA;"11.04.2013";"Baetis rhodani";"4415";75;NA;NA;118000001
"Aa_Niederuster";NA;"11.04.2013";"Chironomidae Gen. sp.";"4642";333;NA;NA;118000001
"Aa_Niederuster";NA;"11.04.2013";"Dina punctata";"4974";5;NA;NA;118000001
"Aa_Niederuster";NA;"11.04.2013";"Eiseniella tetraedra";"5075";23;NA;NA;118000001
"Aa_Niederuster";NA;"11.04.2013";"Empididae Gen. sp.";"5097";9;NA;NA;118000001
"Aa_Niederuster";NA;"11.04.2013";"Gammarus pulex";"5291";9;NA;NA;118000001
"Aa_Niederuster";NA;"11.04.2013";"Hydropsyche siltalai";"5604";1;NA;NA;118000001
"Aa_Niederuster";NA;"11.04.2013";"Hydropsyche sp.";"5605";36;NA;NA;118000001
"Aa_Niederuster";NA;"11.04.2013";"Lepidostoma hirtum";"5723";3;NA;NA;118000001
"Aa_Niederuster";NA;"11.04.2013";"Limoniidae Gen. sp.";"8483";14;NA;NA;118000001
"Aa_Niederuster";NA;"11.04.2013";"Mystacides azurea";"6062";3;NA;NA;118000001
"Aa_Niederuster";NA;"11.04.2013";"Oligochaeta Gen. sp.";"8736";9;NA;NA;118000001
"Aa_Niederuster";NA;"11.04.2013";"Pisidium sp.";"6425";8;NA;NA;118000001
